,urls
816,https://www.cnn.com/2022/05/16/europe/ukrainian-tortured-russian-soldiers-intl/index.html
817,https://www.cnn.com/2022/05/16/business-food/mcdonalds-russia-exit/index.html
818,https://www.cnn.com/2022/05/16/business/renault-russia-lada/index.html
819,https://www.cnn.com/2022/05/16/us/five-things-may-16-trnd/index.html
820,https://www.cnn.com/2022/05/16/perspectives/global-hunger-food-system/index.html
821,https://www.cnn.com/2022/05/16/tennis/daniil-medvedev-russia-ukraine-wimbledon-spt-intl/index.html
822,https://www.cnn.com/2022/05/16/politics/us-air-force-hypersonic-missile-test/index.html
823,https://www.cnn.com/2022/05/16/business/gas-prices-inflation/index.html
824,https://www.cnn.com/2022/05/16/opinions/orange-county-fire-climate-change-action-sutter/index.html
825,https://www.cnn.com/europe/live-news/russia-ukraine-war-news-05-17-22/index.html
826,https://www.cnn.com/2022/05/17/politics/us-ukraine-grain/index.html
827,https://www.cnn.com/2022/05/17/business/aercap-russian-planes-sanctions/index.html
828,https://www.cnn.com/2022/05/17/politics/biden-sweden-finland/index.html
829,https://www.cnn.com/2022/05/17/perspectives/gas-prices-energy-russia/index.html
830,https://www.cnn.com/2022/05/17/us/five-things-may-17-trnd/index.html
831,https://www.cnn.com/2022/05/17/business/india-wheat-export-ban-food-prices-explainer-intl-hnk/index.html
832,https://www.cnn.com/2022/05/17/investing/premarket-stocks-trading/index.html
833,https://www.cnn.com/2022/05/17/politics/us-assessment-north-korea-missile-test/index.html
834,https://www.cnn.com/2022/05/17/politics/jill-biden-latin-america-trip/index.html
835,https://www.cnn.com/europe/live-news/russia-ukraine-war-news-05-18-22/index.html
836,https://www.cnn.com/2022/05/18/europe/russia-bloggers-ukraine-criticism-intl-cmd/index.html
837,https://www.cnn.com/2022/05/18/politics/ukraine-food-assistance-blinken/index.html
838,https://www.cnn.com/2022/05/18/europe/sweden-finland-nato-analysis-intl/index.html
839,https://www.cnn.com/2022/05/18/politics/us-embassy-kyiv-reopens/index.html
840,https://www.cnn.com/style/article/ukraine-90s-passport-photos-chekmenev/index.html
841,https://www.cnn.com/2022/05/18/sport/ivan-kuliak-banned-russian-gymnast-spt-intl/index.html
842,https://www.cnn.com/2022/05/18/entertainment/cannes-volodymyr-zelensky/index.html
843,https://www.cnn.com/2022/05/17/energy/europe-russia-gas-payments/index.html
844,https://www.cnn.com/2022/05/18/world/wmo-climate-report-2021-temperatures-sea-level-oceans-intl/index.html
845,https://www.cnn.com/2022/05/18/us/five-things-may-18-trnd/index.html
846,https://www.cnn.com/2022/05/16/opinions/putin-allies-orban-erdogan-europe-andelman/index.html
847,https://www.cnn.com/2022/05/18/politics/dhs-disinformation-board-paused/index.html
848,https://www.cnn.com/2022/05/18/economy/uk-inflation-four-decade-high/index.html
849,https://www.cnn.com/2022/05/18/business/dairy-farmers-food-inflation/index.html
850,https://www.cnn.com/2022/05/18/asia/biden-problem-south-korea-japan-relations-intl-hnk/index.html
851,https://www.cnn.com/2022/05/18/business/wingstop-chicken/index.html
852,https://www.cnn.com/2022/05/18/business/janet-yellen-g7-comments/index.html
853,https://www.cnn.com/2022/05/18/economy/recession-ceo-confidence/index.html
854,https://www.cnn.com/2022/05/18/middleeast/lebanon-election-results-hezbollah-mime-intl/index.html
855,https://www.cnn.com/2022/05/19/opinions/indian-muslims-violence-hindu-nationalism-singh-abbas/index.html
856,https://www.cnn.com/europe/live-news/russia-ukraine-war-news-05-19-22/index.html
857,https://www.cnn.com/2022/05/20/europe/ireland-ukraine-refugees-controversy-intl-cmd/index.html
858,https://www.cnn.com/2022/05/19/politics/joe-biden-asia-trip-preview/index.html
859,https://www.cnn.com/2022/05/19/politics/pro-russia-disinformation-report/index.html
860,https://www.cnn.com/2022/05/19/us/star-wars-x-wing-fighter-ukraine-cec/index.html
861,https://www.cnn.com/2022/05/19/politics/senate-vote-ukraine-aid-package/index.html
862,https://www.cnn.com/2022/05/19/us/five-things-may-19-trnd/index.html
863,https://www.cnn.com/2022/05/19/health/ukraine-vaccines-tuberculosis-screening/index.html
864,https://www.cnn.com/2022/05/19/world/record-displacement-conflict-disaster-intl-hnk/index.html
865,https://www.cnn.com/2022/05/19/tech/twitter-crisis-misinformation-policy/index.html
866,https://www.cnn.com/2022/05/18/europe/turkey-nato-finland-sweden-cmd-intl/index.html
867,https://www.cnn.com/2022/05/19/tech/competition-transparency-digital-advertising-act/index.html
868,https://www.cnn.com/2022/05/19/business-food/indonesia-palm-oil-ban-lift/index.html
869,https://www.cnn.com/2022/05/19/politics/joe-biden-mohammed-bin-salman/index.html
870,https://www.cnn.com/2022/05/20/politics/biden-economic-hits-gas-prices-baby-formula/index.html
871,https://www.cnn.com/2022/05/19/opinions/us-leadership-thriving-abroad-different-story-at-home-ghitis/index.html
872,https://www.cnn.com/2022/05/19/australia/australia-election-older-women-homeless-intl-dst-hnk/index.html
873,https://www.cnn.com/europe/live-news/russia-ukraine-war-news-05-20-22/index.html
874,https://www.cnn.com/2022/05/20/europe/bucha-ukraine-reported-killings-intl/index.html
875,https://www.cnn.com/2022/05/20/middleeast/bush-iraq-ukraine-slip-mime-intl/index.html
876,https://www.cnn.com/2022/05/20/politics/us-troops-in-europe/index.html
877,https://www.cnn.com/2022/05/19/asia/biden-asia-trip-military-analysis-intl-hnk-ml/index.html
878,https://www.cnn.com/2022/05/20/europe/ukraine-odesa-missile-strike-tragedy/index.html
879,https://www.cnn.com/2022/05/20/us/five-things-may-20-trnd/index.html
880,https://www.cnn.com/2022/05/20/business/russia-china-coal-trade-intl-hnk/index.html
881,https://www.cnn.com/2022/05/20/opinions/joe-biden-democrats-november-midterms-zelizer/index.html
882,https://www.cnn.com/2022/05/20/asia/north-korea-covid-outbreak-drive-kim-jong-un-nukes-intl-hnk/index.html
883,https://www.cnn.com/europe/live-news/russia-ukraine-war-news-05-21-22/index.html
884,https://www.cnn.com/2022/05/20/politics/us-intel-skeptical-russia-turn-against-putin-war-ukraine/index.html
885,https://www.cnn.com/2022/05/22/europe/ukraine-russia-war-environment-intl-cmd/index.html
886,https://www.cnn.com/europe/live-news/russia-ukraine-war-news-05-22-22/h_6584d092432d0a9c2aff3f4f1409322d
887,https://www.cnn.com/2022/05/21/europe/kherson-ukraine-evacuations-russian-occupation-intl-cmd/index.html
888,https://www.cnn.com/2022/05/21/politics/biden-signs-ukraine-bill/index.html
889,https://www.cnn.com/2022/05/21/asia/japan-us-alliance-quad-summit-defense-hnk-dst-intl/index.html
890,https://www.cnn.com/2022/05/21/perspectives/davos-wef-president-cooperation/index.html
891,https://www.cnn.com/2022/05/20/politics/joe-biden-south-korea-saturday/index.html
892,https://www.cnn.com/2022/05/21/business/applebees-call-centers/index.html
893,https://www.cnn.com/2022/05/19/world/gallery/photos-this-week-may-12-may-19/index.html
894,https://www.cnn.com/2022/05/20/us/casey-white-alabama-manhunt-dna-sample/index.html
895,https://www.cnn.com/2022/05/21/entertainment/love-spectrum-plc/index.html
896,https://www.cnn.com/2022/05/21/tennis/naomi-osaka-french-open-media-spt-intl/index.html
897,https://www.cnn.com/europe/live-news/russia-ukraine-war-news-05-22-22/index.html
898,https://www.cnn.com/2022/05/22/europe/ukraine-russian-officer-resigns/index.html
899,https://www.cnn.com/2022/05/23/europe/russia-ukraine-filtration-camps-intl-cmd/index.html
900,https://www.cnn.com/2022/05/23/china/quad-summit-china-threat-analysis-intl-hnk-mic/index.html
901,https://www.cnn.com/2022/05/21/politics/joe-biden-south-korea-japan-sunday/index.html
902,https://www.cnn.com/2022/05/22/business/davos-2022-preview/index.html
903,https://www.cnn.com/2022/05/22/investing/stocks-week-ahead/index.html
904,https://www.cnn.com/2022/05/22/opinions/opinion-weekly-column-carr/index.html
905,https://www.cnn.com/europe/live-news/russia-ukraine-war-news-05-23-22/index.html
906,https://www.cnn.com/2022/05/23/europe/ukraine-us-soldier-irpin-intl-cmd/index.html
907,https://www.cnn.com/2022/05/23/politics/satellite-images-grain-crimea/index.html
908,https://www.cnn.com/2022/05/23/us/five-things-may-23-trnd/index.html
909,https://www.cnn.com/2022/05/23/politics/biden-taiwan-china-ukraine-russia/index.html
910,https://www.cnn.com/2022/05/23/politics/us-embassy-kyiv-special-operations-forces/index.html
911,https://www.cnn.com/2022/05/23/business-food/starbucks-russia/index.html
912,https://www.cnn.com/2022/05/23/energy/germany-hungary-oil-embargo-davos/index.html
913,https://www.cnn.com/2022/05/23/politics/trevor-reed-republicans-detained-americans-legislation-cnntv/index.html
914,https://www.cnn.com/2022/05/23/africa/olaf-scholz-african-tour-intl/index.html
915,https://www.cnn.com/2022/05/23/middleeast/iran-protests-inflation-mime-intl/index.html
916,https://www.cnn.com/2022/05/23/energy/inflation-diesel-white-house/index.html
917,https://www.cnn.com/2022/05/23/business/davos-global-economy-imf/index.html
918,https://www.cnn.com/2022/05/23/business-food/arbys-wagyu-burger-launch/index.html
919,https://www.cnn.com/2022/05/23/asia/pakistan-imran-khan-exclusive-interview-intl-hnk/index.html
920,https://www.cnn.com/2022/05/23/investing/premarket-stocks-trading/index.html
921,https://www.cnn.com/2022/05/23/economy/americans-economic-well-being-2021-report/index.html
922,https://www.cnn.com/2022/05/24/politics/biden-democracy-asia-trip-what-matters/index.html
923,https://www.cnn.com/europe/live-news/russia-ukraine-war-news-05-24-22/index.html
924,https://www.cnn.com/2022/05/23/europe/russian-diplomat-resigns-ukraine-war-intl/index.html
925,https://www.cnn.com/2022/05/23/asia/the-quad-tokyo-summit-explainer-intl-hnk/index.html
926,https://www.cnn.com/2022/05/24/us/five-things-may-24-trnd/index.html
927,https://www.cnn.com/2022/05/24/china/china-taiwan-conflict-explainer-intl-hnk/index.html
928,https://www.cnn.com/2022/05/24/tennis/djokovic-wimbledon-russia-ukraine-intl-spt/index.html
929,https://www.cnn.com/asia/live-news/biden-asia-trip-quad-summit-05-24-22/index.html
930,https://www.cnn.com/2022/05/24/investing/premarket-stocks-trading/index.html
931,https://www.cnn.com/2022/05/24/energy/bolsonaro-petrobras/index.html
932,https://www.cnn.com/us/live-news/texas-elementary-school-shooting-05-24-22/h_581ad2c4f232d5bdce6543969478a9f3
933,https://www.cnn.com/2022/05/24/opinions/bill-gates-global-health-aid/index.html
934,https://www.cnn.com/2022/05/24/investing/social-media-stocks-snapchat-facebook-meta-pinterest/index.html
935,https://www.cnn.com/europe/live-news/russia-ukraine-war-news-05-25-22/index.html
936,https://www.cnn.com/2022/05/25/business/ukraine-tech-companies-davos/index.html
937,https://www.cnn.com/2022/05/25/us/five-things-may-25-trnd/index.html
938,https://www.cnn.com/2022/05/25/business/india-sugar-export-restrictions-food-prices/index.html
939,https://www.cnn.com/2022/05/25/business/oreo-ritz-crackers/index.html
940,https://www.cnn.com/2022/05/24/football/chelsea-epl-approve-sale-todd-boehly-spt-intl/index.html
941,https://www.cnn.com/travel/article/european-interrail-pass-50-year-history/index.html
942,https://www.cnn.com/europe/live-news/russia-ukraine-war-news-05-26-22/index.html
943,https://www.cnn.com/2022/05/26/politics/ukraine-filtration-camps-forcibly-remove-russia/index.html
944,https://www.cnn.com/2022/05/26/economy/ukraine-russia-western-resolve-davos/index.html
945,https://www.cnn.com/2022/05/26/business/russia-oil-gas-ukraine-granholm/index.html
946,https://www.cnn.com/2022/05/26/business/russia-economy-ruble-interest-rates/index.html
947,https://www.cnn.com/2022/05/26/politics/blinken-china-speech/index.html
948,https://www.cnn.com/2022/05/26/us/five-things-may-26-trnd/index.html
949,https://www.cnn.com/2022/05/26/perspectives/recession-gdp-fed-inflation/index.html
950,https://www.cnn.com/2022/05/26/investing/premarket-stocks-trading/index.html
951,https://www.cnn.com/2022/05/26/politics/new-jersey-somerset-county-ransomware-attack/index.html
952,https://www.cnn.com/2022/05/27/business/russia-iran-oil-rivalry-mime-intl/index.html
953,https://www.cnn.com/2022/05/27/europe/russia-ukraine-genocide-warning-intl/index.html
954,https://www.cnn.com/2022/05/27/business-food/mcdonalds-russia-fun-and-tasty/index.html
955,https://www.cnn.com/2022/05/27/politics/finland-foreign-minister-interview-dc/index.html
956,https://www.cnn.com/2022/05/27/us/five-things-may-27-trnd/index.html
957,https://www.cnn.com/2022/05/27/politics/biden-naval-academy/index.html
958,https://www.cnn.com/2022/05/27/asia/pakistan-imran-khan-us-conspiracy-intl-hnk/index.html
959,https://www.cnn.com/2022/05/26/us/irma-garcia-robb-elementary-teacher-shooting-victim-husband-death/index.html
960,https://www.cnn.com/2022/05/27/business/premarket-stocks-trading/index.html
961,https://www.cnn.com/europe/live-news/russia-ukraine-war-news-05-28-22/h_d45077b3a0721f044a00c512c3a6f233
962,https://www.cnn.com/2022/05/28/us/inside-cnn-newsletter-zahra-ullah-profile/index.html
963,https://www.cnn.com/europe/live-news/russia-ukraine-war-news-05-29-22/index.html
964,https://www.cnn.com/2022/05/29/europe/azovstal-defenders-no-information-intl/index.html
965,https://www.cnn.com/2022/05/29/us/five-things-may-29-trnd/index.html
966,https://www.cnn.com/interactive/2022/05/world/iter-nuclear-fusion-climate-intl-cnnphotos/
967,https://www.cnn.com/us/live-news/texas-elementary-school-shooting-05-29-22/h_27c5743cc938075b2740a9982a736a6a
968,https://www.cnn.com/europe/live-news/russia-ukraine-war-news-05-30-22/index.html
969,https://www.cnn.com/2022/05/30/europe/ukraine-mykolaiv-front-lines/index.html
970,https://www.cnn.com/2022/05/30/business/french-journalist-killed-ukraine-intl/index.html
971,https://www.cnn.com/2022/05/30/energy/lng-global-winter-shortage-europe/index.html
972,https://www.cnn.com/2022/05/30/business/gas-prices-memorial-day/index.html
973,https://www.cnn.com/europe/live-news/russia-ukraine-war-news-06-01-22/index.html
974,https://www.cnn.com/2022/05/31/politics/ukraine-assistance-biden/index.html
975,https://www.cnn.com/2022/05/31/football/ukraine-scotland-world-cup-playoff-spt-intl/index.html
976,https://www.cnn.com/2022/06/01/politics/ukrainian-grain-russia-blockade-alternate-routes-salvage/index.html
977,https://www.cnn.com/2022/06/01/opinions/ukraine-kyiv-independent-news-site-shevchenko/index.html
978,https://www.cnn.com/2022/06/01/europe/denmark-eu-defense-policy-intl/index.html
979,https://www.cnn.com/2022/06/01/europe/serbia-russian-gas-eu-analysis-intl-cmd/index.html
980,https://www.cnn.com/2022/05/31/asia/china-taiwan-invasion-scenarios-analysis-intl-hnk-ml/index.html
981,https://www.cnn.com/2022/06/01/energy/eu-russia-gas-cut-off-value/index.html
982,https://www.cnn.com/2022/06/01/us/five-things-june-1-trnd/index.html
983,https://www.cnn.com/2022/06/01/energy/record-gas-price-causes/index.html
984,https://www.cnn.com/2022/06/01/politics/joe-biden-gas-food-prices/index.html
985,https://www.cnn.com/2022/06/02/politics/biden-powerless-inflation-gas-prices-guns/index.html
986,https://www.cnn.com/2022/06/01/politics/fbi-blames-iran-hospital-cyberattack/index.html
987,https://www.cnn.com/2022/06/01/business-food/howard-johnsons-last-restaurant/index.html
988,https://www.cnn.com/2022/06/02/asia/singapore-chicken-shortage-malaysia-export-ban-intl-hnk/index.html
989,https://www.cnn.com/2022/06/01/investing/premarket-stocks-trading/index.html
990,https://www.cnn.com/2022/06/01/business/uae-israel-trade-deal-mime-intl/index.html
991,https://www.cnn.com/europe/live-news/russia-ukraine-war-news-06-02-22/h_60e8553772059b3692de446d084a6752
992,https://www.cnn.com/2022/06/02/politics/us-hackers-ukraine-support/index.html
993,https://www.cnn.com/2022/06/02/opinions/russia-vladimir-putin-true-intentions-dougherty/index.html
994,https://www.cnn.com/2022/06/02/politics/us-sanctions-russia/index.html
995,https://www.cnn.com/2022/06/02/us/five-things-june-2-trnd/index.html
996,https://www.cnn.com/2022/06/01/economy/jamie-dimon-jpmorgan-chase-economy/index.html
997,https://www.cnn.com/2022/06/02/business/energy-crisis-inflation/index.html
998,https://www.cnn.com/2022/06/02/investing/premarket-stocks-trading/index.html
999,https://www.cnn.com/2022/06/02/politics/joe-biden-messaging-struggles/index.html
1000,https://www.cnn.com/europe/live-news/russia-ukraine-war-news-06-03-22/index.html
1001,https://www.cnn.com/2022/06/03/politics/ukraine-100-days-western-allies-regular-meetings-potential-ceasefire/index.html
